#->Timestamp,label,TYPE_ACCELEROMETER-X,TYPE_ACCELEROMETER-Y,TYPE_ACCELEROMETER-Z,TYPE_ORIENTATION2-X,TYPE_ORIENTATION2-Y,TYPE_ORIENTATION2-Z,TYPE_GRAVITY-X,TYPE_GRAVITY-Y,TYPE_GRAVITY-Z,TYPE_GYROSCOPE-X,TYPE_GYROSCOPE-Y,TYPE_GYROSCOPE-Z,TYPE_GYROSCOPE_UNCALIBRATED-X,TYPE_GYROSCOPE_UNCALIBRATED-Y,TYPE_GYROSCOPE_UNCALIBRATED-Z,TYPE_GYROSCOPE_UNCALIBRATED-Xestimated,TYPE_GYROSCOPE_UNCALIBRATED-Yestimated,TYPE_GYROSCOPE_UNCALIBRATED-Zestimated,TYPE_LINEAR_ACCELERATION-X,TYPE_LINEAR_ACCELERATION-Y,TYPE_LINEAR_ACCELERATION-Z,TYPE_MAGNETIC_FIELD_UNCALIBRATED-X,TYPE_MAGNETIC_FIELD_UNCALIBRATED-Y,TYPE_MAGNETIC_FIELD_UNCALIBRATED-Z,TYPE_MAGNETIC_FIELD_UNCALIBRATED-XBias,TYPE_MAGNETIC_FIELD_UNCALIBRATED-YBias,TYPE_MAGNETIC_FIELD_UNCALIBRATED-ZBias,TYPE_MAGNETIC_FIELD-X,TYPE_MAGNETIC_FIELD-Y,TYPE_MAGNETIC_FIELD-Z,TYPE_LIGHT-X,TYPE_PRESSURE-X,TYPE_ROTATION_VECTOR-X,TYPE_ROTATION_VECTOR-Y,TYPE_ROTATION_VECTOR-Z,TYPE_ROTATION_VECTOR-scalarComponent,TYPE_ROTATION_VECTOR-headingAccuracy,TYPE_ORIENTATION-X,TYPE_ORIENTATION-X_trueBearing,TYPE_ORIENTATION-X_trueBearing_normalized,Diff_ORIENTATION-X_trueBearing_GT-Direction,Diff_ORIENTATION-X_trueBearing_GT-Direction_NotAbsolute,Diff_ORIENTATION-X_trueBearing_GT-Direction_normalized,TYPE_ORIENTATION-X_normalized,GT_Direction,GT_Direction_normalized,TYPE_ORIENTATION-Y,TYPE_ORIENTATION-Z,TYPE_PROXIMITY-X,TYPE_GPS-Longitude,TYPE_GPS-Longitude_GT,TYPE_GPS-Latitude,TYPE_GPS-Latitude_GT,TYPE_GPS-Altitude,Diff_GPS_GT_Position,Diff_GPS_GT_LateralDistance,Diff_GPS_GT_LongitudinalDistance,Diff_GPS_GT_LateralDistance_NonAbs,Diff_GPS_GT_LongiDistance,Diff_GPS_GT_LatDistance,Diff_GPS_GT_LongitudinalDistance_NonAbs,TYPE_GPS-Bearing,TYPE_GPS-Bearing_normalized,Diff_GPS-Bearing_GT-Direction,Diff_GPS-Bearing_GT-Direction_NotAbsolute,Diff_GPS-Bearing_GT-Direction_normalized,TYPE_GPS-Speed,GT_Speed,Diff_GPS-Speed_GT-Speed_NotAbsolute,Diff_GPS-Speed_GT-Speed,TYPE_GPS-Accuracy,TYPE_GPS-Time,TYPE_GEOMAGNETIC_FIELD-DECLINATION,TYPE_GEOMAGNETIC_FIELD-FIELD_STRENGTH,TYPE_GEOMAGNETIC_FIELD-HORIZONTAL_STRENGTH,TYPE_GEOMAGNETIC_FIELD-INCLINATION,TYPE_GEOMAGNETIC_FIELD-X,TYPE_GEOMAGNETIC_FIELD-Y,TYPE_GEOMAGNETIC_FIELD-Z
1495545677.138,GO_12694_25.53,0.32800293,-0.35194397,9.957474,1.0672679,0.03531086,-0.03292847,0.47045898,-0.7055359,9.769836,0.20133972,0.1214447,0.3014679,0.22796631,0.12782288,0.30891418,0.026626593,0.006378174,0.007446289,0.12164307,0.23461914,0.7839508,68.90564,24.890137,-179.41742,100.125,6.893921,-135.12878,-31.219482,17.996216,-44.288635,32767.0,993.95996,-0.04475403,-0.0019989014,-0.50819397,0.8600769,0.0,61.0,63.3473763,63.347378,23.177792000000004,-23.177795268296812,23.177792,61.0,86.52517156829681,86.52517,4.0,2.0,5.000305,9.4478265,9.44783496,51.33903693,51.33905402,245.0,1.9906427439552328,1.9013438679769143,0.5895338490395797,-1.9013438679769143,-0.7036905061665706,1.8621166276546353,-0.5895338490395797,89.4,89.4,2.874830000000003,-2.874828431703193,2.87483,1.4441953,1.2729124322786225,0.17128286772137757,0.17128286772137757,3.0,1495545677000,2.3473763,49104.76,19394.236,66.73675,19377.963,794.3489,45112.54
1495545678.204,GO_12694_25.53,-0.64881897,-0.6152954,9.995789,1.217502,0.061349116,0.06481831,0.46072388,-0.567276,9.779251,0.32809448,-0.3738861,0.27270508,0.06817627,-0.28442383,0.27482605,0.026626593,0.006378174,0.007446289,-0.8922882,0.5940552,-0.34266663,68.56079,22.123718,-178.75366,100.125,6.893921,-135.12878,-31.564331,15.229797,-43.624878,32767.0,993.95996,-0.037322998,-0.008514404,-0.5292816,0.84757996,0.0,63.0,65.3473814,65.34738,21.17779,-21.17779016829681,21.17779,63.0,86.52517156829681,86.52517,3.0,2.0,5.000305,9.4478504,9.4478544,51.33903645,51.33905475,244.0,2.054954358697797,2.0359621282856857,0.27873941263463925,-2.0359621282856857,-0.4016266746896662,2.0153246542796035,-0.27873941263463925,81.8,81.8,4.725170000000006,4.725171568296815,4.72517,1.4848907,1.2729124322786225,0.2119782677213775,0.2119782677213775,3.0,1495545678000,2.3473814,49104.777,19394.238,66.736755,19377.965,794.35065,45112.555
1495545679.140,GO_12694_25.53,0.21307373,-1.5969238,11.489761,1.2757974,0.13807853,-0.018542536,0.5644226,-0.48287964,9.778366,-0.19599915,0.24075317,0.31106567,-0.16937256,0.24713135,0.31851196,0.026626593,0.006378174,0.007446289,-0.19915771,-0.9867096,1.8165894,68.56079,22.470093,-178.75366,100.125,6.893921,-135.12878,-31.564331,15.576172,-43.624878,32767.0,993.97,-0.035751343,-0.012252808,-0.53009033,0.8470917,0.0,63.0,65.3473814,65.34738,21.17779,-21.17779016829681,21.17779,63.0,86.52517156829681,86.52517,2.0,3.0,5.000305,9.44786906,9.44787146,51.33904242,51.3390554,243.0,1.453739011794629,1.444086802077779,0.16724362501392268,-1.444086802077779,-0.2544622904673164,1.431295240253789,-0.16724362501392268,81.3,81.3,5.225170000000006,5.225171568296815,5.22517,1.2548306,1.2729124322786225,-0.01808183227862248,0.01808183227862248,3.0,1495545679000,2.3473814,49104.777,19394.238,66.736755,19377.965,794.35065,45112.555
1495545680.160,GO_12694_25.53,1.6065063,-1.0318909,11.231186,1.2060012,0.09070198,-0.14207603,0.7710724,-0.042785645,9.776123,-0.55818176,-0.37921143,0.18855286,-0.5315552,-0.37283325,0.19599915,0.026626593,0.006378174,0.007446289,1.3512268,-0.40596008,2.4571838,67.87262,21.087646,-178.0899,100.125,6.893921,-135.12878,-32.252502,14.193726,-42.96112,32767.0,993.98,-0.027679443,-0.031845093,-0.52856445,0.84783936,0.0,63.0,65.347389,65.34739,21.17778,-21.177782568296806,21.17778,63.0,86.52517156829681,86.52517,0.0,4.0,5.000305,9.44788933,9.44789006,51.33903988,51.33905611,244.0,1.806381196655475,1.8056647744332222,0.05086993760801959,-1.8056647744332222,-0.16021780391491564,1.7992618718490936,-0.05086993760801959,74.7,74.7,11.82517,11.82517156829681,11.82517,1.0907338,1.2729124322786225,-0.18217863227862252,0.18217863227862252,3.0,1495545680000,2.347389,49104.758,19394.24,66.73674,19377.965,794.3533,45112.53
1495545681.115,GO_12694_35.53,1.0654144,-0.16040039,10.857697,1.0590491,0.014701297,-0.097812146,0.61320496,0.036956787,9.787338,0.4740448,0.26737976,0.14381409,0.52090454,0.27589417,0.15872192,0.026626593,0.006378174,0.007446289,0.5317993,-0.13900757,0.8795624,69.25049,22.470093,-178.0899,100.125,6.893921,-135.12878,-30.874634,15.576172,-42.96112,32767.0,994.0,-0.016494751,-0.027297974,-0.5397949,0.8411865,0.0,65.0,67.347389,67.34739,19.17778,-19.177782568296806,19.17778,65.0,86.52517156829681,86.52517,0.0,3.0,5.000305,9.44790891,9.4479075,51.33903987,51.33905677,245.0,1.8827710331210867,1.8802054665063441,0.09825563592303714,-1.8802054665063441,-0.015884307727755453,1.882704027466609,0.09825563592303714,74.2,74.2,12.32517,12.32517156829681,12.32517,1.0043904,1.2881617912222283,-0.2837713912222284,0.2837713912222284,3.0,1495545681000,2.347389,49104.758,19394.24,66.73674,19377.965,794.3533,45112.53
1495545682.148,GO_12694_35.53,0.5434723,0.76852417,10.225632,1.036882,-0.07491029,-0.053098083,0.3688507,0.3543396,9.793182,-0.078811646,0.03729248,0.04473877,-0.04899597,0.08627319,0.029815674,0.026626593,0.006378174,0.007446289,0.062088013,0.5172882,0.42781067,70.973206,19.358826,-179.08478,100.125,6.893921,-135.12878,-29.151917,12.464905,-43.955994,32767.0,994.01,0.0046539307,-0.025848389,-0.55352783,0.8324127,0.0,67.0,69.34739450000001,69.3474,17.17777000000001,-17.177777068296805,17.17777,67.0,86.52517156829681,86.52517,-2.0,2.0,5.000305,9.4479245,9.44792656,51.33903981,51.3390575,244.0,1.9733249966147755,1.968096725579373,0.14355078732345336,-1.968096725579373,-0.26257326679822496,1.9557778067409246,-0.14355078732345336,83.9,83.9,2.625169999999997,2.625171568296807,2.62517,1.1344161,1.2881617912222283,-0.15374569122222836,0.15374569122222836,3.0,1495545682000,2.3473945,49104.742,19394.22,66.73676,19377.945,794.3543,45112.527
1495545683.141,GO_12694_35.53,0.36151123,0.13645935,6.8210754,1.0684067,-0.019974854,-0.052949615,0.9105377,-0.13227844,9.763245,0.13848877,0.1917572,-0.12568665,0.23861694,0.20239258,-0.1331482,0.026626593,0.006378174,0.007446289,-0.7701721,0.30241394,-3.1344452,68.56079,22.123718,-177.09503,100.125,6.893921,-135.12878,-31.564331,15.229797,-41.966248,32767.0,994.01,-0.029159546,-0.035232544,-0.54426575,0.83766174,0.0,66.0,68.3474035,68.347404,18.177766000000005,-18.177768068296814,18.177767,66.0,86.52517156829681,86.52517,0.0,5.0,5.000305,9.44794064,9.44794488,51.3390409,51.3390582,244.0,1.9472537739920872,1.9247073720679202,0.295463746151319,-1.9247073720679202,-0.41157710718756246,1.9032607751491881,-0.295463746151319,85.0,85.0,1.5251700000000028,1.5251715682968126,1.52517,1.1315918,1.2881617912222283,-0.15656999122222826,0.15656999122222826,3.0,1495545683000,2.3474035,49104.76,19394.236,66.73675,19377.96,794.35803,45112.54
1495545684.185,GO_12694_35.53,0.94091797,0.38545227,7.1897736,1.1153891,-0.053107914,-0.1301294,0.9507904,0.5349426,9.745743,-0.6018677,-0.12568665,-0.23220825,-0.16723633,0.088409424,-0.29507446,0.026626593,0.006378174,0.007446289,-0.06254578,-0.061798096,-3.1290588,68.90564,16.938782,-177.42767,100.125,6.893921,-135.12878,-31.219482,10.044861,-42.29889,32767.0,994.02,-0.004058838,-0.05557251,-0.55152893,0.83229065,0.0,67.0,69.3474066,69.347404,17.177766000000005,-17.177764968296813,17.177767,67.0,86.52517156829681,86.52517,-2.0,5.0,5.000305,9.44796144,9.44796414,51.33904176,51.33905893,244.0,1.9194877342506635,1.9102442508660118,0.18814908161832491,-1.9102442508660118,-0.30358312810940113,1.8953285887169489,-0.18814908161832491,87.6,87.6,1.0748299999999915,-1.0748284317031818,1.07483,1.342386,1.2881617912222283,0.05422420877777179,0.05422420877777179,3.0,1495545684000,2.3474066,49104.758,19394.232,66.736755,19377.957,794.3589,45112.54
1495545685.174,GO_12694_35.53,1.2186432,-1.9991455,9.267944,1.4146672,0.21069056,-0.13074009,0.72857666,0.15112305,9.778366,0.09480286,0.04901123,-0.067092896,0.12142944,0.055389404,-0.059646606,0.026626593,0.006378174,0.007446289,0.16235352,-2.5813904,-0.5024719,67.18292,21.087646,-177.09503,100.125,6.893921,-135.12878,-32.9422,14.193726,-41.966248,32767.0,994.02,-0.0103302,-0.03843689,-0.5211029,0.8525543,0.0,62.0,64.3474193,64.34742,22.177750000000003,-22.177752268296814,22.17775,62.0,86.52517156829681,86.52517,-1.0,4.0,5.000305,9.44798092,9.44798239,51.33904025,51.33905962,244.0,2.1574379832786543,2.1550047269746018,0.10243672526849014,-2.1550047269746018,-0.232863290916127,2.1448341063379055,-0.10243672526849014,87.6,87.6,1.0748299999999915,-1.0748284317031818,1.07483,1.321363,1.2881617912222283,0.033201208777771773,0.033201208777771773,3.0,1495545685000,2.3474193,49104.773,19394.234,66.736755,19377.959,794.3633,45112.55
1495545686.121,GO_12694_35.53,2.2194214,0.45729065,14.678848,1.0951508,-0.030793196,-0.15006196,0.7014923,0.383667,9.773865,0.1725769,0.0063934326,-0.30464172,0.19920349,0.012771606,-0.29719543,0.026626593,0.006378174,0.007446289,1.2593384,-0.7739105,3.7749023,67.35535,18.840027,-177.92511,100.125,6.893921,-135.12878,-32.769775,11.946106,-42.796326,32767.0,994.0,-0.0022583008,-0.040756226,-0.5271759,0.84877014,0.0,63.0,65.3474183,65.34742,21.177750000000003,-21.17775326829681,21.17775,63.0,86.52517156829681,86.52517,-2.0,4.0,5.000305,9.44799708,9.44799986,51.33904083,51.33906029,246.0,2.173667492649604,2.1650176545097417,0.19372387359913767,-2.1650176545097417,-0.32458949366682754,2.149295708864239,-0.19372387359913767,87.6,87.6,1.0748299999999915,-1.0748284317031818,1.07483,1.4814183,1.2881617912222283,0.19325650877777178,0.19325650877777178,3.0,1495545686000,2.3474183,49104.742,19394.22,66.73676,19377.945,794.3624,45112.527
1495545687.123,GO_12694_35.53,0.21786499,0.4237671,9.9048,1.0603173,-0.042747606,-0.021992354,0.45729065,0.09591675,9.795425,0.102264404,-0.1182251,-0.08413696,0.20558167,-0.09906006,-0.14060974,0.026626593,0.006378174,0.007446289,-0.09906006,0.15635681,0.19137573,70.111084,21.60492,-177.59247,100.125,6.893921,-135.12878,-31.047058,15.403748,-42.796326,32767.0,994.01,-0.006576538,-0.023895264,-0.50746155,0.86131287,0.0,61.0,63.3474183,63.34742,23.177750000000003,-23.17775326829681,23.17775,61.0,86.52517156829681,86.52517,0.0,2.0,5.000305,9.44801641,9.44801835,51.33903955,51.33906099,246.0,2.3891299613679844,2.385302081884609,0.13518860558693402,-2.385302081884609,-0.2795132863831773,2.372722972379807,-0.13518860558693402,87.6,87.6,1.0748299999999915,-1.0748284317031818,1.07483,1.4024621,1.2881617912222283,0.11430030877777164,0.11430030877777164,3.0,1495545687000,2.3474183,49104.742,19394.22,66.73676,19377.945,794.3624,45112.527
1495545688.138,GO_12694_35.53,0.6152954,0.64881897,8.085205,0.9406933,-0.079846196,-0.075955,0.20199585,0.22250366,9.802002,0.10758972,-0.13206482,-0.003189087,0.13421631,-0.12568665,0.004257202,0.026626593,0.006378174,0.007446289,0.43244934,0.4167328,-1.9370575,70.45593,22.297668,-179.91486,100.125,6.893921,-135.12878,-29.66919,15.403748,-44.78607,24127.0,994.02,0.004638672,-0.01461792,-0.50138855,0.8650818,0.0,60.0,62.3474355,62.347435,24.177735000000006,-24.17773606829681,24.177734,60.0,86.52517156829681,86.52517,-1.0,1.0,5.000305,9.44803883,9.44803708,51.33904692,51.3390617,245.0,1.6488611614487,1.6443453732973927,0.12194846437370963,-1.6443453732973927,0.02206044845073782,1.6487135807234075,0.12194846437370963,87.6,87.6,1.0748299999999915,-1.0748284317031818,1.07483,1.320606,1.2881617912222283,0.032444208777771655,0.032444208777771655,3.0,1495545688000,2.3474355,49104.777,19394.234,66.73676,19377.959,794.3688,45112.56
1495545689.167,GO_12694_45.53,0.4046173,0.51953125,8.085205,0.93809354,-0.06408883,-0.05000245,0.26620483,-0.26589966,9.799316,0.16085815,-0.13101196,0.0,0.10545349,-0.1533966,0.007446289,0.026626593,0.006378174,0.007446289,0.13212585,0.77960205,-1.7140961,70.28351,24.198914,-179.74854,100.125,6.893921,-135.12878,-29.841614,17.304993,-44.61975,22196.0,994.02,-0.018615723,-0.0046844482,-0.5142975,0.85739136,0.0,61.0,63.3474348,63.347435,23.177735000000006,-23.17773676829681,23.177734,61.0,86.52517156829681,86.52517,1.0,1.0,5.000305,9.44805904,9.44805625,51.33904685,51.33906243,246.0,1.7442186757972198,1.7333491842128248,0.19442069522763245,-1.7333491842128248,0.08900491740375728,1.7419463039433827,0.19442069522763245,87.6,87.6,1.0748299999999915,-1.0748284317031818,1.07483,1.23,1.3203063316785897,-0.0903063316785897,0.0903063316785897,3.0,1495545689000,2.3474348,49104.75,19394.22,66.73676,19377.945,794.3679,45112.535
1495545690.147,GO_12694_45.53,0.3663025,0.15083313,8.803467,1.0761102,-0.017116895,-0.0415849,0.33442688,-0.26319885,9.797363,-0.12994385,-0.01914978,0.13955688,-0.10331726,-0.012771606,0.14700317,0.026626593,0.006378174,0.007446289,-0.04876709,0.26783752,-0.7354584,69.93866,21.432495,-178.42255,100.125,6.893921,-135.12878,-30.186462,14.538574,-43.293762,23575.0,994.02,-0.020050049,-0.0076293945,-0.5254364,0.8505554,0.0,63.0,65.3474348,65.347435,21.177735,-21.17773676829681,21.177734,63.0,86.52517156829681,86.52517,1.0,1.0,5.000305,9.44808153,9.44807479,51.33904725,51.33906314,245.0,1.8291656661672766,1.767838158714836,0.4696757979236106,-1.767838158714836,0.36166359209304133,1.793055090262929,0.4696757979236106,87.6,87.6,1.0748299999999915,-1.0748284317031818,1.07483,1.2332072,1.3203063316785897,-0.08709913167858963,0.08709913167858963,3.0,1495545690000,2.3474348,49104.75,19394.22,66.73676,19377.945,794.3679,45112.535
1495545691.129,GO_12694_45.53,-0.39982605,-1.4245453,8.889664,1.3420626,0.15873866,0.04494622,0.31976318,-0.023483276,9.801254,0.36538696,-0.017028809,0.10333252,0.38562012,-0.011703491,0.102264404,0.026626593,0.006378174,0.007446289,-0.7130127,-1.2488708,-0.7632904,71.31653,20.741272,-177.75879,100.125,6.893921,-135.12878,-28.808594,13.847351,-42.630005,24607.0,994.02,-0.010116577,-0.013046265,-0.52726746,0.8495331,0.0,63.0,65.3474445,65.34744,21.177729999999997,-21.177727068296818,21.17773,63.0,86.52517156829681,86.52517,0.0,1.0,5.000305,9.44809144,9.44809336,51.33906298,51.33906384,246.0,0.16448570674508028,0.09567909390229991,0.13379483938164485,-0.09567909390229991,-0.13934797296233895,0.08739388128703593,-0.13379483938164485,87.6,87.6,1.0748299999999915,-1.0748284317031818,1.07483,1.3064839,1.3203063316785897,-0.013822431678589764,0.013822431678589764,3.0,1495545691000,2.3474445,49104.766,19394.203,66.73679,19377.928,794.37054,45112.56
1495545692.142,GO_12694_45.53,0.70628357,1.0558319,13.093887,1.0395802,-0.0803451,-0.053887725,0.31169128,0.6223297,9.781799,-0.7083893,-0.13313293,0.47297668,-0.8266449,-0.11503601,0.4868164,0.026626593,0.006378174,0.007446289,0.16085815,0.35627747,1.9167023,70.111084,18.493652,-178.25623,100.125,6.893921,-135.12878,-30.014038,11.599731,-43.12744,24586.0,993.98,0.009780884,-0.027023315,-0.5322418,0.84609985,0.0,64.0,66.3474534,66.34745,20.177720000000008,-20.177718168296806,20.17772,64.0,86.52517156829681,86.52517,-2.0,2.0,5.000305,9.44811206,9.44811252,51.33907037,51.33906457,246.0,0.6460733129352286,0.6452776161257707,0.032055008264012176,0.6452776161257707,0.007114217465890284,-0.6460341425479086,-0.032055008264012176,87.6,87.6,1.0748299999999915,-1.0748284317031818,1.07483,1.3761178,1.3203063316785897,0.055811468321410374,0.055811468321410374,4.0,1495545692000,2.3474534,49104.766,19394.205,66.73679,19377.93,794.3736,45112.56
1495545693.154,GO_12694_45.53,0.37109375,-0.18913269,12.31337,1.235332,0.015351768,-0.030128347,0.27442932,0.42900085,9.79332,0.13421631,0.1171875,0.15872192,0.16937256,0.11930847,0.16937256,0.026626593,0.006378174,0.007446289,0.5466156,-1.7470093,2.9219666,70.28351,16.592407,-177.09503,100.125,6.893921,-135.12878,-30.358887,10.217285,-43.7912,29922.0,993.99,0.015014648,-0.025344849,-0.55192566,0.833374,0.0,66.0,68.3474567,68.34746,18.177710000000005,-18.177714868296817,18.17771,66.0,86.52517156829681,86.52517,-3.0,1.0,5.000305,9.44812568,9.44813166,51.33907921,51.3390653,246.0,1.602677142467531,1.5475537316920884,0.4167150320441647,1.5475537316920884,-0.32215163832324345,-1.5699656978199643,-0.4167150320441647,87.6,87.6,1.0748299999999915,-1.0748284317031818,1.07483,1.3644413,1.3203063316785897,0.044134968321410284,0.044134968321410284,4.0,1495545693000,2.3474567,49104.766,19394.203,66.73679,19377.928,794.37463,45112.56
1495545694.125,GO_12694_45.53,1.0318909,1.0318909,10.488983,0.99519104,-0.09759486,-0.09806299,0.3357849,0.12434387,9.800064,-0.10118103,0.14381409,0.052200317,0.010650635,0.14379883,0.05857849,0.026626593,0.006378174,0.007446289,0.6685791,1.0070496,0.64598083,69.766235,19.186401,-179.2511,100.125,6.893921,-135.12878,-30.358887,12.29248,-44.122314,31946.0,994.0,-0.004058838,-0.018005371,-0.54422,0.8387451,0.0,65.0,67.3474567,67.34746,19.177710000000005,-19.177714868296817,19.17771,65.0,86.52517156829681,86.52517,0.0,1.0,5.000305,9.44816121,9.44815002,51.33906863,51.339066,246.0,0.8328629362689507,0.2926000224747051,0.7797729558221631,0.2926000224747051,0.7960738557442414,-0.2448000244777925,0.7797729558221631,79.9,79.9,6.625169999999997,6.625171568296807,6.62517,1.2909687,1.3203063316785897,-0.029337631678589604,0.029337631678589604,4.0,1495545694000,2.3474567,49104.766,19394.203,66.73679,19377.928,794.37463,45112.56
1495545695.143,GO_12694_45.53,0.59135437,0.9552765,7.47229,0.9807542,-0.12676072,-0.078975044,0.3945923,0.07107544,9.798416,0.2599182,0.21305847,-0.21090698,0.2865448,0.21943665,-0.2034607,0.026626593,0.006378174,0.007446289,0.19676208,0.88420105,-2.3261108,69.078064,19.877625,-177.26135,100.125,6.893921,-135.12878,-31.047058,12.983704,-42.13257,32767.0,993.98,-0.004776001,-0.018081665,-0.5578308,0.82974243,0.0,67.0,69.347473,69.34747,17.1777,-17.17769856829682,17.1777,67.0,86.52517156829681,86.52517,0.0,2.0,5.000305,9.44818225,9.44816927,51.33906937,51.33906673,246.0,0.951001148705643,0.29371256864767037,0.904508742366495,0.29371256864767037,0.9206477497861039,-0.23835028595077132,0.904508742366495,89.4,89.4,2.874830000000003,-2.874828431703193,2.87483,1.3903236,1.3203063316785897,0.07001726832141042,0.07001726832141042,4.0,1495545695000,2.347473,49104.76,19394.203,66.73679,19377.928,794.3802,45112.555
1495545696.117,GO_12694_45.53,1.261734,-0.32321167,6.9838715,1.1187544,0.04551101,-0.17873602,1.0037689,-0.30795288,9.750229,-0.3057251,-0.111831665,-0.05644226,-0.2790985,-0.10545349,-0.04899597,0.026626593,0.006378174,0.007446289,0.3250122,0.10922241,-2.1582184,67.700195,20.913696,-177.26135,100.125,6.893921,-135.12878,-32.424927,14.019775,-42.13257,32767.0,993.99,-0.041503906,-0.033966064,-0.55329895,0.83125305,0.0,67.0,69.347473,69.34747,17.1777,-17.17769856829682,17.1777,67.0,86.52517156829681,86.52517,1.0,5.0,5.000305,9.44820071,9.44818769,51.33906722,51.33906743,246.0,0.907596938340488,0.02336349836746858,0.9072961772217749,-0.02336349836746858,0.9042120712292993,0.0783117903028254,0.9072961772217749,89.4,89.4,2.874830000000003,-2.874828431703193,2.87483,1.3572397,1.3203063316785897,0.036933368321410365,0.036933368321410365,4.0,1495545696000,2.347473,49104.76,19394.203,66.73679,19377.928,794.3802,45112.555
1495545697.177,GO_12694_55.53,0.4381256,-0.05505371,9.263153,1.1131476,0.0059365947,-0.047262453,0.69641113,-0.1593628,9.780457,0.16085815,0.25779724,-0.11715698,-0.5038605,-0.04473877,0.03302002,0.026626593,0.006378174,0.007446289,-0.45040894,0.47673035,-0.9088898,68.733215,21.60492,-177.92511,100.125,6.893921,-135.12878,-31.391907,14.710999,-42.796326,32767.0,994.0,-0.026046753,-0.026031494,-0.5290375,0.8477936,0.0,64.0,66.3474824,66.34748,20.17769,-20.17768916829681,20.17769,64.0,86.52517156829681,86.52517,1.0,3.0,5.000305,9.44821936,9.44820796,51.33906845,51.3390682,246.0,0.7948935276543129,0.027813693619296913,0.7944067694389514,0.027813693619296913,0.7946320590538725,0.02038645645967708,0.7944067694389514,89.4,89.4,2.874830000000003,-2.874828431703193,2.87483,1.3201892,1.3390465676999723,-0.01885736769997237,0.01885736769997237,4.0,1495545697000,2.3474824,49104.766,19394.201,66.73679,19377.926,794.3833,45112.56
